churn,state,account length,area code,phone number,account (days),Age,Gender,Occupation,Joining date,Subsciption renewal date
FALSE,KS,57,415,363-8424,399,62,Male,Retire,15/05/2017,15/05/2019
FALSE,IA,130,510,408-8910,910,46,Male,Middle Management,21/12/2015,20/12/2017
FALSE,NJ,151,415,399-3840,1057,38,Female,Middle Management,27/07/2015,26/07/2017
TRUE,NJ,162,408,367-8692,1134,51,Male,Middle Management,11/5/2015,10/5/2017
FALSE,MT,60,415,387-4504,420,50,Female,Middle Management,24/04/2017,24/04/2019
FALSE,IA,81,510,328-2647,567,63,Female,Retire,28/11/2016,28/11/2018
FALSE,WA,132,415,369-7903,924,18,Female,student,7/12/2015,6/12/2017
FALSE,NE,86,408,399-6852,602,36,Female,Senior Professional,24/10/2016,24/10/2018
TRUE,TX,136,408,335-4888,952,39,Male,Retire,9/11/2015,8/11/2017
FALSE,MS,121,415,344-2260,847,55,Male,Senior Professional,22/02/2016,21/02/2018
FALSE,IA,105,510,349-4070,735,60,Female,Retire,13/06/2016,13/06/2018
FALSE,WI,105,415,394-6505,735,66,Female,Retire,13/06/2016,13/06/2018
FALSE,MT,51,415,419-3612,357,66,Female,Retire,26/06/2017,26/06/2019
FALSE,GA,64,408,356-1952,448,21,Female,student,27/03/2017,27/03/2019
FALSE,MT,80,510,416-7866,560,24,Male,student,5/12/2016,5/12/2018
FALSE,ND,56,415,398-1759,392,53,Male,Senior Professional,22/05/2017,22/05/2019
FALSE,VT,120,415,338-9950,840,57,Female,Senior Professional,29/02/2016,28/02/2018
FALSE,SD,103,510,412-7278,721,62,Female,Retire,27/06/2016,27/06/2018
FALSE,OH,164,510,347-1263,1148,70,Female,Retire,27/04/2015,26/04/2017
FALSE,OH,116,415,386-5684,812,66,Male,Retire,28/03/2016,28/03/2018
FALSE,MT,121,408,334-4354,847,51,Male,Middle Management,22/02/2016,21/02/2018
FALSE,IL,55,415,398-5970,385,40,Male,Sr Managers,29/05/2017,29/05/2019
FALSE,NV,183,415,330-3429,1281,54,Male,Senior Professional,15/12/2014,14/12/2016
FALSE,UT,104,408,418-4637,728,67,Male,Retire,20/06/2016,20/06/2018
FALSE,NH,90,408,393-7322,630,53,Female,Senior Professional,26/09/2016,26/09/2018
FALSE,LA,82,415,353-5557,574,53,Male,Senior Professional,21/11/2016,21/11/2018
FALSE,VT,101,415,411-5334,707,50,Male,Middle Management,11/7/2016,11/7/2018
FALSE,NY,9,415,398-8588,63,31,Male,Sr Managers,16/04/2018,15/04/2020
FALSE,CT,97,415,374-7285,679,58,Male,Senior Professional,8/8/2016,8/8/2018
TRUE,KS,94,408,379-7215,658,26,Female,Senior Professional,29/08/2016,29/08/2018
FALSE,MI,127,510,357-7875,889,29,Female,student,11/1/2016,10/1/2018
FALSE,SD,125,510,393-9677,875,40,Female,Sr Managers,25/01/2016,24/01/2018
FALSE,ME,140,415,345-9598,980,44,Female,Sr Managers,12/10/2015,11/10/2017
FALSE,MD,90,415,353-3203,630,21,Female,student,26/09/2016,26/09/2018
FALSE,VA,67,415,330-7486,469,56,Female,Senior Professional,6/3/2017,6/3/2019
FALSE,NJ,113,415,397-6425,791,49,Female,Middle Management,18/04/2016,18/04/2018
FALSE,TN,121,510,338-1815,847,25,Male,student,22/02/2016,21/02/2018
FALSE,DC,93,408,406-5023,651,38,Female,Middle Management,5/9/2016,5/9/2018
FALSE,DC,121,408,368-2458,847,22,Female,student,22/02/2016,21/02/2018
TRUE,OR,53,408,400-8375,371,52,Male,Senior Professional,12/6/2017,12/6/2019
FALSE,RI,75,415,387-8201,525,38,Male,Retire,9/1/2017,9/1/2019
FALSE,AK,132,510,346-4360,924,66,Male,Retire,7/12/2015,6/12/2017
FALSE,WI,162,408,412-8811,1134,23,Male,Senior Professional,11/5/2015,10/5/2017
FALSE,IN,140,415,413-3990,980,63,Female,Retire,12/10/2015,11/10/2017
FALSE,MI,91,408,345-2448,637,51,Female,Middle Management,19/09/2016,19/09/2018
FALSE,ID,73,510,394-4512,511,66,Male,Retire,23/01/2017,23/01/2019
TRUE,NH,95,408,400-8538,665,69,Female,Retire,22/08/2016,22/08/2018
FALSE,MN,145,408,412-8769,1015,36,Male,student,7/9/2015,6/9/2017
FALSE,AZ,100,415,390-1552,700,74,Male,Retire,18/07/2016,18/07/2018
FALSE,MN,122,415,389-2477,854,43,Female,Sr Managers,15/02/2016,14/02/2018
FALSE,MO,109,415,389-4695,763,28,Female,Retire,16/05/2016,16/05/2018
FALSE,AL,82,408,406-8037,574,23,Male,Middle Management,21/11/2016,21/11/2018
FALSE,PA,65,415,382-9138,455,59,Male,Senior Professional,20/03/2017,20/03/2019
FALSE,AK,52,510,414-7942,364,73,Male,Retire,19/06/2017,19/06/2019
FALSE,MS,136,415,348-7071,952,29,Female,Sr Managers,9/11/2015,8/11/2017
FALSE,IA,75,415,404-2942,525,60,Female,Retire,9/1/2017,9/1/2019
FALSE,WY,146,408,348-3581,1022,41,Male,Sr Managers,31/08/2015,30/08/2017
FALSE,NE,105,408,327-6764,735,43,Female,Sr Managers,13/06/2016,13/06/2018
FALSE,ND,48,415,405-2831,336,68,Female,Retire,17/07/2017,17/07/2019
FALSE,CT,45,415,416-4351,315,65,Female,Retire,7/8/2017,7/8/2019
FALSE,NC,106,415,419-3196,742,68,Male,Retire,6/6/2016,6/6/2018
FALSE,CT,33,510,411-6211,231,21,Female,student,30/10/2017,30/10/2019
FALSE,ND,68,408,391-8369,476,72,Male,Retire,27/02/2017,27/02/2019
FALSE,WA,106,408,416-4464,742,21,Female,student,6/6/2016,6/6/2018
FALSE,NV,141,415,347-1814,987,58,Female,Senior Professional,5/10/2015,4/10/2017
FALSE,CO,98,408,386-7337,686,67,Male,Retire,1/8/2016,1/8/2018
FALSE,KS,94,510,375-8505,658,24,Male,Sr Managers,29/08/2016,29/08/2018
FALSE,CO,65,510,407-5056,455,64,Female,Retire,20/03/2017,20/03/2019
FALSE,MO,85,415,367-8924,595,43,Female,Sr Managers,31/10/2016,31/10/2018
TRUE,MA,71,510,419-5171,497,56,Male,Senior Professional,6/2/2017,6/2/2019
FALSE,NY,112,408,396-7687,784,45,Male,Middle Management,25/04/2016,25/04/2018
FALSE,AK,110,415,394-4548,770,34,Male,Senior Professional,9/5/2016,9/5/2018
FALSE,WI,111,415,382-6438,777,22,Male,student,2/5/2016,2/5/2018
TRUE,NH,74,408,413-2194,518,47,Male,Middle Management,16/01/2017,16/01/2019
FALSE,TN,105,510,366-2622,735,43,Male,Sr Managers,13/06/2016,13/06/2018
FALSE,NY,40,408,416-7591,280,49,Male,Middle Management,11/9/2017,11/9/2019
TRUE,GA,128,408,355-2634,896,29,Male,Senior Professional,4/1/2016,3/1/2018
TRUE,MN,123,408,422-5350,861,65,Male,Retire,8/2/2016,7/2/2018
FALSE,MI,122,510,329-2388,854,39,Female,Sr Managers,15/02/2016,14/02/2018
FALSE,ID,114,408,381-5273,798,65,Female,Retire,11/4/2016,11/4/2018
FALSE,CT,102,415,421-6694,714,25,Male,Retire,4/7/2016,4/7/2018
FALSE,NC,126,415,342-1702,882,75,Male,Retire,18/01/2016,17/01/2018
TRUE,LA,150,415,381-4029,1050,35,Female,Senior Professional,3/8/2015,2/8/2017
TRUE,NJ,60,408,335-2967,420,41,Female,Sr Managers,24/04/2017,24/04/2019
FALSE,TX,123,408,416-6594,861,30,Female,student,8/2/2016,7/2/2018
TRUE,CA,138,510,388-6026,966,24,Male,Sr Managers,26/10/2015,25/10/2017
FALSE,MD,29,510,367-1024,203,68,Male,Retire,27/11/2017,27/11/2019
FALSE,WY,111,415,386-7118,777,53,Female,Senior Professional,2/5/2016,2/5/2018
TRUE,TX,37,510,346-2020,259,63,Male,Retire,2/10/2017,2/10/2019
TRUE,CA,111,408,329-9067,777,24,Male,Retire,2/5/2016,2/5/2018
FALSE,UT,81,510,329-6144,567,42,Female,Sr Managers,28/11/2016,28/11/2018
FALSE,WA,46,510,332-1502,322,43,Female,Sr Managers,31/07/2017,31/07/2019
FALSE,MS,69,510,342-8320,483,33,Male,student,20/02/2017,20/02/2019
FALSE,OH,125,408,411-5748,875,34,Male,student,25/01/2016,24/01/2018
FALSE,KS,43,415,381-9367,301,48,Female,Middle Management,21/08/2017,21/08/2019
FALSE,RI,127,415,400-1280,889,29,Male,Senior Professional,11/1/2016,10/1/2018
FALSE,IN,94,510,360-5794,658,70,Female,Retire,29/08/2016,29/08/2018
FALSE,VT,46,408,373-3538,322,35,Male,Senior Professional,31/07/2017,31/07/2019
FALSE,MT,73,408,394-9942,511,22,Female,student,23/01/2017,23/01/2019
FALSE,CT,146,408,380-3329,1022,75,Male,Retire,31/08/2015,30/08/2017
FALSE,NM,93,415,334-7618,651,50,Male,Middle Management,5/9/2016,5/9/2018
FALSE,OH,52,408,327-9289,364,25,Male,Senior Professional,19/06/2017,19/06/2019
FALSE,GA,202,510,351-2589,1414,74,Male,Retire,4/8/2014,3/8/2016
FALSE,MN,129,510,368-6892,903,67,Male,Retire,28/12/2015,27/12/2017
FALSE,CT,94,415,337-9303,658,58,Female,Senior Professional,29/08/2016,29/08/2018
FALSE,AL,100,415,377-5258,700,70,Female,Retire,18/07/2016,18/07/2018
FALSE,WV,43,415,348-5767,301,37,Male,Senior Professional,21/08/2017,21/08/2019
FALSE,NH,130,415,373-3549,910,63,Male,Retire,21/12/2015,20/12/2017
FALSE,WY,124,415,422-8344,868,65,Male,Retire,1/2/2016,31/01/2018
TRUE,VA,92,510,411-2958,644,24,Female,Senior Professional,12/9/2016,12/9/2018
FALSE,VT,48,415,384-2908,336,58,Female,Senior Professional,17/07/2017,17/07/2019
FALSE,OH,98,510,347-6393,686,36,Male,Sr Managers,1/8/2016,1/8/2018
TRUE,MT,100,415,385-7148,700,37,Female,Middle Management,18/07/2016,18/07/2018
FALSE,MA,79,415,419-2767,553,22,Female,student,12/12/2016,12/12/2018
FALSE,VA,164,415,375-1746,1148,19,Female,student,27/04/2015,26/04/2017
FALSE,NM,105,415,362-7870,735,39,Male,Retire,13/06/2016,13/06/2018
FALSE,AR,89,408,410-3725,623,68,Female,Retire,3/10/2016,3/10/2018
TRUE,NE,126,415,387-1535,882,67,Male,Retire,18/01/2016,17/01/2018
FALSE,WY,96,408,329-2045,672,49,Male,Middle Management,15/08/2016,15/08/2018
FALSE,IA,120,415,341-6743,840,42,Male,Sr Managers,29/02/2016,28/02/2018
TRUE,SC,212,415,336-8343,1484,62,Female,Retire,26/05/2014,25/05/2016
FALSE,NC,72,415,368-5758,504,27,Male,student,30/01/2017,30/01/2019
FALSE,HI,155,415,346-8362,1085,44,Male,Sr Managers,29/06/2015,28/06/2017
FALSE,UT,89,415,345-9690,623,20,Female,student,3/10/2016,3/10/2018
FALSE,WY,126,408,339-9798,882,24,Male,Middle Management,18/01/2016,17/01/2018
TRUE,AL,172,408,359-5731,1204,37,Female,Senior Professional,2/3/2015,1/3/2017
FALSE,VA,75,415,373-2091,525,57,Male,Senior Professional,9/1/2017,9/1/2019
FALSE,WI,143,510,367-3439,1001,40,Female,Sr Managers,21/09/2015,20/09/2017
TRUE,FL,166,510,367-1681,1162,61,Male,Retire,13/04/2015,12/4/2017
FALSE,KS,132,415,420-9973,924,71,Female,Retire,7/12/2015,6/12/2017
TRUE,NV,94,408,351-4025,658,33,Female,Sr Managers,29/08/2016,29/08/2018
FALSE,NY,99,415,393-5897,693,72,Female,Retire,25/07/2016,25/07/2018
FALSE,VA,136,415,384-7216,952,44,Male,Sr Managers,9/11/2015,8/11/2017
FALSE,KS,119,415,384-4595,833,50,Female,Middle Management,7/3/2016,7/3/2018
TRUE,NC,115,510,329-9667,805,43,Female,Sr Managers,4/4/2016,4/4/2018
FALSE,MO,160,415,347-5063,1120,42,Female,Sr Managers,25/05/2015,24/05/2017
FALSE,ND,166,510,345-8433,1162,28,Male,Middle Management,13/04/2015,12/4/2017
FALSE,CA,120,510,339-7602,840,29,Female,Retire,29/02/2016,28/02/2018
FALSE,WV,173,415,332-1109,1211,64,Female,Retire,23/02/2015,22/02/2017
FALSE,IL,156,415,343-3296,1092,56,Female,Senior Professional,22/06/2015,21/06/2017
FALSE,NY,70,415,366-2536,490,55,Female,Senior Professional,13/02/2017,13/02/2019
FALSE,NV,41,510,355-2293,287,37,Male,Retire,4/9/2017,4/9/2019
FALSE,AL,132,408,350-9318,924,33,Male,Senior Professional,7/12/2015,6/12/2017
TRUE,KS,47,510,418-5300,329,36,Female,Middle Management,24/07/2017,24/07/2019
FALSE,ND,160,510,395-2626,1120,50,Male,Middle Management,25/05/2015,24/05/2017
FALSE,OK,180,415,402-7372,1260,42,Female,Sr Managers,5/1/2015,4/1/2017
FALSE,UT,93,415,337-9710,651,24,Male,Senior Professional,5/9/2016,5/9/2018
FALSE,OH,109,415,363-4967,763,40,Female,Sr Managers,16/05/2016,16/05/2018
FALSE,WY,80,510,400-5389,560,27,Male,Middle Management,5/12/2016,5/12/2018
FALSE,NM,54,415,416-9162,378,56,Male,Senior Professional,5/6/2017,5/6/2019
FALSE,AL,121,415,414-6541,847,74,Female,Retire,22/02/2016,21/02/2018
FALSE,DC,157,510,392-6647,1099,44,Female,Sr Managers,15/06/2015,14/06/2017
FALSE,ID,170,510,343-2465,1190,63,Female,Retire,16/03/2015,15/03/2017
FALSE,AR,138,510,338-9171,966,50,Female,Middle Management,26/10/2015,25/10/2017
FALSE,ID,92,415,405-4606,644,74,Male,Retire,12/9/2016,12/9/2018
FALSE,TX,126,415,386-9711,882,44,Female,Sr Managers,18/01/2016,17/01/2018
TRUE,NM,41,415,327-8495,287,27,Male,Middle Management,4/9/2017,4/9/2019
TRUE,WA,167,415,416-5660,1169,23,Female,student,6/4/2015,5/4/2017
FALSE,UT,91,510,370-3032,637,21,Female,student,19/09/2016,19/09/2018
FALSE,RI,127,510,331-8462,889,53,Male,Senior Professional,11/1/2016,10/1/2018
FALSE,NC,88,408,414-4037,616,47,Female,Middle Management,10/10/2016,10/10/2018
FALSE,RI,113,415,415-2865,791,33,Male,Retire,18/04/2016,18/04/2018
FALSE,NY,78,510,362-2353,546,44,Male,Sr Managers,19/12/2016,19/12/2018
FALSE,TX,123,408,329-5114,861,39,Female,Senior Professional,8/2/2016,7/2/2018
FALSE,DE,136,408,351-1389,952,73,Female,Retire,9/11/2015,8/11/2017
FALSE,MS,68,415,375-3668,476,60,Male,Retire,27/02/2017,27/02/2019
FALSE,OH,132,415,375-5414,924,67,Female,Retire,7/12/2015,6/12/2017
FALSE,LA,133,415,360-7079,931,71,Male,Retire,30/11/2015,29/11/2017
FALSE,FL,127,415,344-9302,889,31,Male,Sr Managers,11/1/2016,10/1/2018
FALSE,WA,110,415,418-1775,770,64,Male,Retire,9/5/2016,9/5/2018
FALSE,WV,121,510,401-2468,847,54,Female,Senior Professional,22/02/2016,21/02/2018
FALSE,NY,116,510,346-4984,812,20,Male,student,28/03/2016,28/03/2018
FALSE,NE,112,415,351-2928,784,36,Female,student,25/04/2016,25/04/2018
TRUE,PA,97,510,365-7774,679,69,Male,Retire,8/8/2016,8/8/2018
FALSE,MS,43,510,358-3691,301,49,Female,Middle Management,21/08/2017,21/08/2019
FALSE,IN,110,415,364-9059,770,33,Male,Senior Professional,9/5/2016,9/5/2018
FALSE,VA,67,408,356-7208,469,74,Male,Retire,6/3/2017,6/3/2019
FALSE,MN,166,408,333-5551,1162,72,Male,Retire,13/04/2015,12/4/2017
FALSE,DE,129,408,362-6528,903,45,Female,Middle Management,28/12/2015,27/12/2017
FALSE,OR,103,510,394-2560,721,40,Male,Sr Managers,27/06/2016,27/06/2018
TRUE,UT,71,415,367-3220,497,47,Female,Middle Management,6/2/2017,6/2/2019
FALSE,CT,112,415,418-5708,784,39,Female,student,25/04/2016,25/04/2018
FALSE,AL,8,415,421-2245,56,57,Female,Senior Professional,23/04/2018,22/04/2020
TRUE,TX,98,415,406-2242,686,18,Female,student,1/8/2016,1/8/2018
FALSE,CT,90,415,347-6994,630,40,Male,Sr Managers,26/09/2016,26/09/2018
TRUE,MS,13,415,413-7468,91,60,Male,Retire,19/03/2018,18/03/2020
FALSE,AR,58,415,389-6082,406,50,Male,Middle Management,8/5/2017,8/5/2019
FALSE,CA,137,415,415-3689,959,63,Female,Retire,2/11/2015,1/11/2017
TRUE,MI,116,408,379-2503,812,36,Female,student,28/03/2016,28/03/2018
FALSE,WV,94,415,396-1106,658,24,Male,student,29/08/2016,29/08/2018
FALSE,DE,87,415,379-4372,609,48,Male,Middle Management,17/10/2016,17/10/2018
FALSE,FL,120,415,336-3738,840,74,Female,Retire,29/02/2016,28/02/2018
FALSE,AK,97,415,380-2600,679,18,Male,student,8/8/2016,8/8/2018
FALSE,ID,134,415,345-4473,938,46,Female,Middle Management,23/11/2015,22/11/2017
FALSE,OH,68,510,380-9990,476,43,Female,Sr Managers,27/02/2017,27/02/2019
FALSE,NH,93,408,411-1045,651,42,Male,Sr Managers,5/9/2016,5/9/2018
FALSE,MA,120,415,413-5306,840,44,Female,Sr Managers,29/02/2016,28/02/2018
FALSE,SC,41,408,417-6906,287,70,Male,Retire,4/9/2017,4/9/2019
FALSE,OR,80,510,331-4807,560,67,Female,Retire,5/12/2016,5/12/2018
FALSE,OH,83,415,376-5375,581,62,Female,Retire,14/11/2016,14/11/2018
FALSE,NC,109,510,361-9839,763,38,Female,Middle Management,16/05/2016,16/05/2018
FALSE,KY,66,510,348-8679,462,25,Female,Sr Managers,13/03/2017,13/03/2019
FALSE,ID,104,510,403-6565,728,54,Male,Senior Professional,20/06/2016,20/06/2018
FALSE,WA,89,510,346-5287,623,50,Male,Middle Management,3/10/2016,3/10/2018
FALSE,WV,127,510,413-6769,889,19,Female,student,11/1/2016,10/1/2018
FALSE,RI,117,408,370-5042,819,74,Female,Retire,21/03/2016,21/03/2018
FALSE,KS,128,510,397-9486,896,52,Male,Senior Professional,4/1/2016,3/1/2018
TRUE,NV,88,415,364-3286,616,67,Female,Retire,10/10/2016,10/10/2018
TRUE,NE,61,408,420-8897,427,66,Female,Retire,17/04/2017,17/04/2019
FALSE,FL,22,415,378-9506,154,24,Male,Senior Professional,15/01/2018,15/01/2020
FALSE,WY,78,415,399-6259,546,48,Female,Middle Management,19/12/2016,19/12/2018
FALSE,WA,56,415,335-5806,392,70,Male,Retire,22/05/2017,22/05/2019
FALSE,CO,192,415,401-6392,1344,35,Male,Sr Managers,13/10/2014,12/10/2016
FALSE,WI,70,415,379-9859,490,24,Female,Middle Management,13/02/2017,13/02/2019
FALSE,KS,148,510,415-4051,1036,65,Male,Retire,17/08/2015,16/08/2017
FALSE,RI,65,415,368-5612,455,55,Female,Senior Professional,20/03/2017,20/03/2019
FALSE,MT,119,510,374-5301,833,68,Female,Retire,7/3/2016,7/3/2018
FALSE,CO,80,415,406-5710,560,42,Male,Sr Managers,5/12/2016,5/12/2018
FALSE,CT,152,408,354-7077,1064,37,Male,Middle Management,20/07/2015,19/07/2017
FALSE,FL,113,510,343-3340,791,18,Female,student,18/04/2016,18/04/2018
FALSE,VT,75,510,377-8267,525,49,Male,Middle Management,9/1/2017,9/1/2019
FALSE,OH,80,415,382-2453,560,50,Female,Middle Management,5/12/2016,5/12/2018
FALSE,NH,148,408,333-7449,1036,72,Male,Retire,17/08/2015,16/08/2017
FALSE,RI,63,415,366-4287,441,56,Male,Senior Professional,3/4/2017,3/4/2019
FALSE,FL,97,415,415-2285,679,71,Male,Retire,8/8/2016,8/8/2018
FALSE,MD,166,415,381-1328,1162,36,Female,Senior Professional,13/04/2015,12/4/2017
FALSE,WY,94,408,344-4022,658,23,Female,Senior Professional,29/08/2016,29/08/2018
FALSE,FL,85,408,415-6601,595,55,Female,Senior Professional,31/10/2016,31/10/2018
TRUE,TN,80,415,351-7309,560,32,Male,student,5/12/2016,5/12/2018
FALSE,NC,210,415,363-7802,1470,33,Male,student,9/6/2014,8/6/2016
FALSE,IN,88,415,408-4870,616,34,Male,Middle Management,10/10/2016,10/10/2018
FALSE,IA,100,408,378-9478,700,55,Female,Senior Professional,18/07/2016,18/07/2018
FALSE,WV,154,408,401-4778,1078,48,Male,Middle Management,6/7/2015,5/7/2017
FALSE,UT,32,510,370-9563,224,53,Female,Senior Professional,6/11/2017,6/11/2019
FALSE,GA,18,408,394-6382,126,36,Male,Sr Managers,12/2/2018,12/2/2020
FALSE,AK,126,415,333-5295,882,52,Female,Senior Professional,18/01/2016,17/01/2018
FALSE,UT,144,510,370-2451,1008,23,Female,Middle Management,14/09/2015,13/09/2017
TRUE,MS,29,510,401-6982,203,27,Male,Retire,27/11/2017,27/11/2019
FALSE,AR,86,408,329-8115,602,59,Male,Senior Professional,24/10/2016,24/10/2018
FALSE,AK,138,415,340-3409,966,41,Male,Sr Managers,26/10/2015,25/10/2017
FALSE,AK,146,415,397-5911,1022,37,Male,student,31/08/2015,30/08/2017
FALSE,ME,175,415,415-6127,1225,22,Female,student,9/2/2015,8/2/2017
FALSE,WV,74,510,392-6073,518,37,Female,Retire,16/01/2017,16/01/2019
FALSE,CT,48,415,419-6564,336,61,Female,Retire,17/07/2017,17/07/2019
FALSE,GA,74,510,340-8245,518,62,Female,Retire,16/01/2017,16/01/2019
FALSE,NV,105,415,376-4540,735,45,Male,Middle Management,13/06/2016,13/06/2018
FALSE,VT,157,510,361-5936,1099,75,Female,Retire,15/06/2015,14/06/2017
FALSE,DC,217,415,421-9846,1519,50,Female,Middle Management,21/04/2014,20/04/2016
FALSE,TN,68,415,356-1582,476,45,Female,Middle Management,27/02/2017,27/02/2019
FALSE,OR,80,415,375-4900,560,58,Female,Senior Professional,5/12/2016,5/12/2018
FALSE,MS,38,415,420-8953,266,64,Male,Retire,25/09/2017,25/09/2019
FALSE,NC,107,415,376-4035,749,38,Male,student,30/05/2016,30/05/2018
FALSE,CO,140,415,344-5206,980,54,Female,Senior Professional,12/10/2015,11/10/2017
TRUE,AR,98,415,328-7833,686,42,Male,Sr Managers,1/8/2016,1/8/2018
FALSE,PA,114,415,417-4266,798,47,Male,Middle Management,11/4/2016,11/4/2018
FALSE,MN,46,408,351-6574,322,63,Male,Retire,31/07/2017,31/07/2019
FALSE,NM,118,415,372-8925,826,26,Male,Retire,14/03/2016,14/03/2018
FALSE,UT,37,510,340-5678,259,18,Female,student,2/10/2017,2/10/2019
FALSE,NE,34,415,361-6814,238,74,Female,Retire,23/10/2017,23/10/2019
FALSE,MS,98,415,336-7155,686,72,Male,Retire,1/8/2016,1/8/2018
TRUE,NV,113,510,342-8167,791,49,Male,Middle Management,18/04/2016,18/04/2018
FALSE,OR,69,408,375-9180,483,61,Female,Retire,20/02/2017,20/02/2019
FALSE,VA,121,415,357-7064,847,54,Male,Senior Professional,22/02/2016,21/02/2018
FALSE,NJ,59,510,347-5354,413,52,Female,Senior Professional,1/5/2017,1/5/2019
FALSE,WV,59,510,362-9391,413,42,Male,Sr Managers,1/5/2017,1/5/2019
FALSE,OR,190,415,386-8984,1330,40,Male,Sr Managers,27/10/2014,26/10/2016
FALSE,KY,109,415,384-6372,763,21,Male,student,16/05/2016,16/05/2018
FALSE,MO,136,415,358-1329,952,35,Male,Sr Managers,9/11/2015,8/11/2017
FALSE,TX,86,510,400-7987,602,62,Female,Retire,24/10/2016,24/10/2018
FALSE,MN,100,415,327-8732,700,72,Female,Retire,18/07/2016,18/07/2018
FALSE,FL,106,510,389-6955,742,40,Male,Sr Managers,6/6/2016,6/6/2018
FALSE,PA,104,415,396-1800,728,58,Female,Senior Professional,20/06/2016,20/06/2018
FALSE,WV,129,415,349-4979,903,47,Male,Middle Management,28/12/2015,27/12/2017
FALSE,IN,205,510,361-5864,1435,21,Female,student,14/07/2014,13/07/2016
FALSE,OK,93,415,418-4658,651,43,Male,Sr Managers,5/9/2016,5/9/2018
FALSE,NE,123,415,330-6208,861,19,Female,student,8/2/2016,7/2/2018
FALSE,DE,99,415,416-6628,693,28,Female,Retire,25/07/2016,25/07/2018
FALSE,MI,61,415,349-5617,427,56,Female,Senior Professional,17/04/2017,17/04/2019
FALSE,IL,71,415,397-8051,497,18,Male,student,6/2/2017,6/2/2019
FALSE,UT,4,510,413-6346,28,50,Female,Middle Management,21/05/2018,20/05/2020
FALSE,IL,148,408,395-9270,1036,74,Female,Retire,17/08/2015,16/08/2017
FALSE,WA,141,415,401-7575,987,65,Male,Retire,5/10/2015,4/10/2017
FALSE,NM,56,408,332-5964,392,52,Female,Senior Professional,22/05/2017,22/05/2019
FALSE,MD,160,415,348-3338,1120,56,Female,Senior Professional,25/05/2015,24/05/2017
FALSE,VA,43,408,387-5411,301,35,Female,Senior Professional,21/08/2017,21/08/2019
FALSE,MT,42,415,378-7872,294,66,Male,Retire,28/08/2017,28/08/2019
FALSE,CT,135,415,389-6037,945,68,Male,Retire,16/11/2015,15/11/2017
FALSE,AL,106,415,349-3732,742,21,Male,student,6/6/2016,6/6/2018
FALSE,WV,106,510,347-9738,742,62,Male,Retire,6/6/2016,6/6/2018
FALSE,MO,83,415,380-6074,581,33,Male,Middle Management,14/11/2016,14/11/2018
FALSE,ND,110,415,338-4307,770,33,Female,Retire,9/5/2016,9/5/2018
FALSE,AR,153,408,339-3636,1071,65,Male,Retire,13/07/2015,12/7/2017
FALSE,GA,109,510,328-9315,763,68,Male,Retire,16/05/2016,16/05/2018
FALSE,FL,31,510,402-3634,217,35,Male,Senior Professional,13/11/2017,13/11/2019
TRUE,LA,124,510,348-4316,868,25,Male,Middle Management,1/2/2016,31/01/2018
TRUE,UT,110,415,375-3826,770,42,Male,Sr Managers,9/5/2016,9/5/2018
FALSE,AZ,124,415,360-1406,868,45,Female,Middle Management,1/2/2016,31/01/2018
