churn,state,account length,area code,phone number,account (days),Age,Gender,Occupation,Joining date,Subsciption renewal date,international plan,voice mail plan,%call drops,%Packet_drops,number vmail messages,total day minutes,total day calls,total eve minutes,total eve calls,total night minutes,total night calls,total intl minutes,total intl calls,total day charge,total eve charge,total night charge,total intl charge,ARPU,customer service calls,Number of complaint raised,Time for resolution,payment_made_but_order_not_placed_and_amount_is_deducted_from_my_bank_account,Billing_issue,Calls_are_not_going,drop_calls,No_internet_connection,order,payment_refund,recharge_offer_service_fraud,Slow_network_coverage,uninformed___unsubscribed_weekly_amount_deduction,signalstrength_4g,signalstrength_3g,Duration of good signal strength% ,Duration of bad Signal strength %
FALSE,WA,46,510,332-1502,322,43,Female,Sr Managers,31/07/2017,31/07/2019,no,no,0.011,0.004,0,90.4,108,276.2,77,146.5,111,12.7,2,15.37,23.48,6.59,3.43,48.87,1,1,16,1,0,0,0,0,0,0,0,0,0,-95,-82,0.952,0.048
FALSE,MS,69,510,342-8320,483,33,Male,student,20/02/2017,20/02/2019,no,yes,0.011,0.003,27,268.8,78,246.6,89,271.9,102,16.4,3,45.7,20.96,12.24,4.43,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,-85,0.944,0.056
FALSE,OH,125,408,411-5748,875,34,Male,student,25/01/2016,24/01/2018,no,no,0.011,0.006,0,106.1,95,157.6,113,192.5,69,8.1,3,18.04,13.4,8.66,2.19,42.29,1,1,4,0,0,0,0,0,0,0,1,0,0,-78,-63,0.954,0.046
FALSE,KS,43,415,381-9367,301,48,Female,Middle Management,21/08/2017,21/08/2019,no,no,0.013,0.004,0,27,117,160.9,97,279.5,96,10.7,3,4.59,13.68,12.58,2.89,33.74,3,2,43,1,0,1,0,0,0,0,0,0,0,-88,-79,0.944,0.056
FALSE,RI,127,415,400-1280,889,29,Male,Senior Professional,11/1/2016,10/1/2018,no,yes,0.008,0.002,27,140.1,59,223.4,111,257.9,73,3.8,10,23.82,18.99,11.61,1.03,55.45,1,1,5,0,0,0,0,1,0,0,0,0,0,-92,-84,0.963,0.037
FALSE,IN,94,510,360-5794,658,70,Female,Retire,29/08/2016,29/08/2018,no,no,0.011,0.004,0,245,112,180.4,91,262.9,105,9.7,6,41.65,15.33,11.83,2.62,71.43,1,1,10,1,0,0,0,0,0,0,0,0,0,-104,-83,0.922,0.078
FALSE,VT,46,408,373-3538,322,35,Male,Senior Professional,31/07/2017,31/07/2019,no,no,0.016,0.003,0,196.7,85,205.9,74,216.6,112,11.2,5,33.44,17.5,9.75,3.02,63.71,3,2,69,0,1,0,0,0,0,0,1,0,0,-79,-68,0.95,0.05
FALSE,MT,73,408,394-9942,511,22,Female,student,23/01/2017,23/01/2019,no,yes,0.014,0.015,26,131.2,98,106.5,97,221.7,96,10.2,6,22.3,9.05,9.98,2.75,44.08,2,1,10,0,0,0,0,1,0,0,0,0,0,-79,-68,0.979,0.021
FALSE,CT,146,408,380-3329,1022,75,Male,Retire,31/08/2015,30/08/2017,no,yes,0.008,0.015,23,149.6,96,239.8,124,293.5,135,7.4,4,25.43,20.38,13.21,2,61.02,2,1,16,0,1,0,0,0,0,0,0,0,0,-69,-56,0.922,0.078
FALSE,NM,93,415,334-7618,651,50,Male,Middle Management,5/9/2016,5/9/2018,no,no,0.001,0.001,0,239.8,70,251.8,99,168.6,112,10.9,10,40.77,21.4,7.59,2.94,72.7,1,1,7,0,0,0,0,1,0,0,0,0,0,-74,-60,0.979,0.021
FALSE,OH,52,408,327-9289,364,25,Male,Senior Professional,19/06/2017,19/06/2019,no,yes,0.012,0.012,31,142.1,77,193,97,253.4,88,11,4,24.16,16.41,11.4,2.97,54.94,1,1,4,0,0,0,0,0,0,0,0,1,0,-82,-72,0.925,0.075
FALSE,GA,202,510,351-2589,1414,74,Male,Retire,4/8/2014,3/8/2016,no,no,0.015,0.015,0,115.4,137,178.7,70,185.7,113,6,3,19.62,15.19,8.36,1.62,44.79,3,1,21,0,1,0,0,0,0,0,0,0,0,-89,-74,0.977,0.023
FALSE,MN,129,510,368-6892,903,67,Male,Retire,28/12/2015,27/12/2017,no,yes,0,0.012,31,193,99,224.8,87,197.6,91,10.3,8,32.81,19.11,8.89,2.78,63.59,2,0,0,0,0,0,0,0,0,0,0,0,0,-94,-77,0.939,0.061
FALSE,CT,94,415,337-9303,658,58,Female,Senior Professional,29/08/2016,29/08/2018,no,no,0.008,0.007,0,206.1,49,224.6,115,256.7,74,13,1,35.04,19.09,11.55,3.51,69.19,1,1,4,0,0,0,0,0,0,0,0,0,1,-79,-68,0.93,0.07
FALSE,AL,100,415,377-5258,700,70,Female,Retire,18/07/2016,18/07/2018,no,no,0.011,0.002,0,160.3,138,221.3,92,150.4,120,11.2,2,27.25,18.81,6.77,3.02,55.85,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,-61,0.992,0.008
FALSE,WV,43,415,348-5767,301,37,Male,Senior Professional,21/08/2017,21/08/2019,no,no,0.001,0.012,0,199.9,108,288.4,80,180.6,103,11.3,7,33.98,24.51,8.13,3.05,69.67,1,1,22,0,0,1,0,0,0,0,0,0,0,-80,-71,0.981,0.019
FALSE,NH,130,415,373-3549,910,63,Male,Retire,21/12/2015,20/12/2017,no,no,0.008,0.007,0,213.1,105,206.2,108,163.4,93,8.9,3,36.23,17.53,7.35,2.4,63.51,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-63,0.932,0.068
FALSE,WY,124,415,422-8344,868,65,Male,Retire,1/2/2016,31/01/2018,no,no,0.008,0,0,178.3,102,235,120,239.7,119,10.9,1,30.31,19.98,10.79,2.94,64.02,3,2,57,0,1,0,0,1,0,0,0,0,0,-97,-84,0.992,0.008
TRUE,VA,92,510,411-2958,644,24,Female,Senior Professional,12/9/2016,12/9/2018,yes,no,0.028,0.022,0,252.3,120,207,112,284.6,95,12,5,42.89,17.6,12.81,3.24,76.54,3,2,59,0,0,0,0,1,0,0,0,1,0,-104,-90,0.977,0.023
FALSE,VT,48,415,384-2908,336,58,Female,Senior Professional,17/07/2017,17/07/2019,no,no,0.01,0.012,0,197.7,64,136.7,126,244.4,81,13.2,5,33.61,11.62,11,3.56,59.79,4,2,23,0,1,1,0,0,0,0,0,0,0,-63,-50,0.982,0.018
FALSE,OH,98,510,347-6393,686,36,Male,Sr Managers,1/8/2016,1/8/2018,no,yes,0.009,0.01,29,111.1,105,217.9,101,248.1,108,6.6,3,18.89,18.52,11.16,1.78,50.35,2,1,13,0,0,0,0,0,1,0,0,0,0,-72,-63,0.945,0.055
TRUE,MT,100,415,385-7148,700,37,Female,Middle Management,18/07/2016,18/07/2018,no,no,0.051,0.023,0,96.5,86,210.2,133,146.4,106,12.5,3,16.41,17.87,6.59,3.38,44.25,1,1,4,0,0,0,1,0,0,0,0,0,0,-104,-89,0.947,0.053
FALSE,MA,79,415,419-2767,553,22,Female,student,12/12/2016,12/12/2018,no,no,0.017,0.011,0,156.9,109,122.2,87,189.1,103,11.3,5,26.67,10.39,8.51,3.05,48.62,3,2,49,1,0,0,0,0,1,0,0,0,0,-80,-73,0.966,0.034
FALSE,VA,164,415,375-1746,1148,19,Female,student,27/04/2015,26/04/2017,no,no,0.012,0.004,0,123.3,78,170,85,165.9,78,12.7,2,20.96,14.45,7.47,3.43,46.31,1,1,11,0,0,1,0,0,0,0,0,0,0,-85,-72,0.934,0.066
FALSE,NM,105,415,362-7870,735,39,Male,Retire,13/06/2016,13/06/2018,no,no,0.006,0.01,0,193.7,108,183.2,124,293.7,72,10.8,5,32.93,15.57,13.22,2.92,64.64,1,1,21,0,1,0,0,0,0,0,0,0,0,-85,-71,0.982,0.018
FALSE,AR,89,408,410-3725,623,68,Female,Retire,3/10/2016,3/10/2018,yes,no,0.017,0.003,0,206.9,134,167.7,105,155.7,86,10.9,4,35.17,14.25,7.01,2.94,59.37,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-63,0.992,0.008
TRUE,NE,126,415,387-1535,882,67,Male,Retire,18/01/2016,17/01/2018,no,no,0.061,0.029,0,249.8,96,261.9,92,166.8,108,12.7,4,42.47,22.26,7.51,3.43,75.67,3,2,55,1,0,0,0,0,0,0,1,0,0,-102,-87,0.88,0.12
FALSE,WY,96,408,329-2045,672,49,Male,Middle Management,15/08/2016,15/08/2018,no,no,0.009,0.003,0,144,102,224.7,73,227.7,91,10,7,24.48,19.1,10.25,2.7,56.53,1,1,5,0,0,0,1,0,0,0,0,0,0,-76,-62,0.983,0.017
FALSE,IA,120,415,341-6743,840,42,Male,Sr Managers,29/02/2016,28/02/2018,no,yes,0.013,0.01,33,299.5,83,163.4,84,146.7,88,11.6,5,50.92,13.89,6.6,3.13,74.54,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-75,0.948,0.052
TRUE,SC,212,415,336-8343,1484,62,Female,Retire,26/05/2014,25/05/2016,no,no,0.013,0.033,0,226,127,304.6,83,181.2,132,12.6,4,38.42,25.89,8.15,3.4,75.86,2,2,19,1,0,0,0,0,0,0,0,0,1,-100,-88,0.938,0.062
FALSE,NC,72,415,368-5758,504,27,Male,student,30/01/2017,30/01/2019,no,no,0.005,0.001,0,137.6,106,143.5,94,273.7,110,9.6,6,23.39,12.2,12.32,2.59,50.5,2,1,16,0,0,0,0,0,0,0,0,0,1,-90,-81,0.986,0.014
FALSE,HI,155,415,346-8362,1085,44,Male,Sr Managers,29/06/2015,28/06/2017,yes,yes,0.014,0.009,26,211.7,121,139.2,123,146.7,89,11.1,3,35.99,11.83,6.6,3,57.42,1,1,13,0,0,0,0,0,0,1,0,0,0,-71,-53,0.963,0.037
FALSE,UT,89,415,345-9690,623,20,Female,student,3/10/2016,3/10/2018,no,no,0,0,0,89.7,80,179.8,81,145.7,120,9.5,4,15.25,15.28,6.56,2.57,39.66,2,1,19,1,0,0,0,0,0,0,0,0,0,-85,-70,0.957,0.043
FALSE,WY,126,408,339-9798,882,24,Male,Middle Management,18/01/2016,17/01/2018,yes,no,0.013,0.001,0,197.6,126,246.5,112,285.3,104,12.5,8,33.59,20.95,12.84,3.38,70.76,2,0,0,0,0,0,0,0,0,0,0,0,0,-88,-76,0.952,0.048
TRUE,AL,172,408,359-5731,1204,37,Female,Senior Professional,2/3/2015,1/3/2017,no,no,0.053,0.03,0,270,102,256.6,111,168.5,104,12,5,45.9,21.81,7.58,3.24,78.53,2,1,21,0,0,0,0,0,0,0,0,1,0,-104,-92,0.833,0.167
FALSE,VA,75,415,373-2091,525,57,Male,Senior Professional,9/1/2017,9/1/2019,no,no,0.011,0.003,0,224.7,116,192,79,212.2,98,11.3,11,38.2,16.32,9.55,3.05,67.12,3,0,0,0,0,0,0,0,0,0,0,0,0,-73,-58,0.924,0.076
FALSE,WI,143,510,367-3439,1001,40,Female,Sr Managers,21/09/2015,20/09/2017,no,no,0.013,0.011,0,194.3,99,123.6,133,229.5,99,10.2,2,33.03,10.51,10.33,2.75,56.62,2,0,0,0,0,0,0,0,0,0,0,0,0,-90,-77,0.958,0.042
TRUE,FL,166,510,367-1681,1162,61,Male,Retire,13/04/2015,12/4/2017,yes,no,0.046,0.037,0,47.7,89,264.4,95,235.2,97,13.2,3,8.11,22.47,10.58,3.56,44.72,0,0,0,0,0,0,0,0,0,0,0,0,0,-109,-87,0.861,0.139
FALSE,KS,132,415,420-9973,924,71,Female,Retire,7/12/2015,6/12/2017,no,no,0.004,0.015,0,190.1,105,182.2,116,279.8,105,13,2,32.32,15.49,12.59,3.51,63.91,1,1,14,0,1,0,0,0,0,0,0,0,0,-90,-79,0.942,0.058
TRUE,NV,94,408,351-4025,658,33,Female,Sr Managers,29/08/2016,29/08/2018,yes,no,0.005,0.033,0,89.5,94,339.9,106,172.9,76,7.9,1,15.22,28.89,7.78,2.13,54.02,1,1,21,0,0,0,0,0,0,0,0,1,0,-100,-93,0.912,0.088
FALSE,NY,99,415,393-5897,693,72,Female,Retire,25/07/2016,25/07/2018,no,no,0,0.005,0,182.6,83,154.5,111,196,57,12.1,5,31.04,13.13,8.82,3.27,56.26,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-70,0.943,0.057
FALSE,VA,136,415,384-7216,952,44,Male,Sr Managers,9/11/2015,8/11/2017,no,yes,0.001,0.008,35,205.5,86,298.5,119,214.2,104,6.9,4,34.94,25.37,9.64,1.86,71.81,1,1,13,0,0,0,0,0,0,0,0,1,0,-84,-79,0.956,0.044
FALSE,KS,119,415,384-4595,833,50,Female,Middle Management,7/3/2016,7/3/2018,no,no,0.017,0.007,0,231.5,82,266.9,97,211,118,7.4,10,39.36,22.69,9.49,2,73.54,1,1,1,1,0,0,0,0,0,0,0,0,0,-91,-81,0.923,0.077
TRUE,NC,115,510,329-9667,805,43,Female,Sr Managers,4/4/2016,4/4/2018,yes,no,0.024,0.028,0,251.3,69,252.5,96,118.3,112,9.9,1,42.72,21.46,5.32,2.67,72.17,3,0,0,0,0,0,0,0,0,0,0,0,0,-107,-87,0.859,0.141
FALSE,MO,160,415,347-5063,1120,42,Female,Sr Managers,25/05/2015,24/05/2017,no,no,0.003,0.008,0,171.2,103,243.5,121,178.2,92,13,3,29.1,20.7,8.02,3.51,61.33,2,0,0,0,0,0,0,0,0,0,0,0,0,-89,-78,0.928,0.072
FALSE,ND,166,510,345-8433,1162,28,Male,Middle Management,13/04/2015,12/4/2017,no,no,0.017,0.014,0,197.9,89,251,113,138.3,85,11.2,2,33.64,21.34,6.22,3.02,64.22,2,1,26,0,0,0,0,0,0,0,0,0,1,-96,-81,0.986,0.014
FALSE,CA,120,510,339-7602,840,29,Female,Retire,29/02/2016,28/02/2018,no,no,0.003,0.008,0,134.8,94,204.1,106,238.4,109,6.7,8,22.92,17.35,10.73,1.81,52.81,1,1,20,0,0,0,0,0,0,0,0,0,1,-72,-66,0.991,0.009
FALSE,WV,173,415,332-1109,1211,64,Female,Retire,23/02/2015,22/02/2017,no,no,0.009,0.006,0,191.4,114,168.5,138,109.3,99,10.3,3,32.54,14.32,4.92,2.78,54.56,1,1,15,0,1,0,0,0,0,0,0,0,0,-77,-65,0.949,0.051
FALSE,IL,156,415,343-3296,1092,56,Female,Senior Professional,22/06/2015,21/06/2017,no,no,0.008,0.013,0,174.5,65,197.4,116,238.5,86,10.6,2,29.67,16.78,10.73,2.86,60.04,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-59,0.962,0.038
FALSE,NY,70,415,366-2536,490,55,Female,Senior Professional,13/02/2017,13/02/2019,no,no,0.004,0.014,0,177.4,125,226.2,104,254.1,72,10.9,4,30.16,19.23,11.43,2.94,63.76,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-53,0.993,0.007
FALSE,NV,41,510,355-2293,287,37,Male,Retire,4/9/2017,4/9/2019,no,no,0.003,0.003,0,182.1,89,211.5,104,207.4,124,6.8,1,30.96,17.98,9.33,1.84,60.11,1,1,24,0,0,0,0,0,0,0,1,0,0,-85,-78,0.987,0.013
FALSE,AL,132,408,350-9318,924,33,Male,Senior Professional,7/12/2015,6/12/2017,no,no,0.009,0.012,0,222.4,85,165.4,76,208.4,97,11.2,4,37.81,14.06,9.38,3.02,64.27,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-60,0.949,0.051
TRUE,KS,47,510,418-5300,329,36,Female,Middle Management,24/07/2017,24/07/2019,yes,no,0.01,0.025,0,47.8,120,178.9,123,152.6,96,13.3,7,8.13,15.21,6.87,3.59,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,-101,-90,0.837,0.163
FALSE,ND,160,510,395-2626,1120,50,Male,Middle Management,25/05/2015,24/05/2017,no,no,0.006,0.003,0,121.8,97,89.3,97,150.7,92,10.3,5,20.71,7.59,6.78,2.78,37.86,1,1,10,0,0,0,0,0,0,0,0,1,0,-88,-74,0.955,0.045
FALSE,OK,180,415,402-7372,1260,42,Female,Sr Managers,5/1/2015,4/1/2017,no,no,0.002,0.005,0,143.5,121,189.3,111,174.9,82,8.8,5,24.4,16.09,7.87,2.38,50.74,3,2,40,1,0,0,0,0,0,0,0,1,0,-75,-67,0.969,0.031
FALSE,UT,93,415,337-9710,651,24,Male,Senior Professional,5/9/2016,5/9/2018,no,no,0.009,0.006,0,164.9,68,210.4,86,229.4,104,7.8,4,28.03,17.88,10.32,2.11,58.34,2,1,30,0,1,0,0,0,0,0,0,0,0,-89,-79,0.949,0.051
FALSE,OH,109,415,363-4967,763,40,Female,Sr Managers,16/05/2016,16/05/2018,no,no,0.017,0.002,0,193.6,58,148.7,115,282.5,105,13.1,1,32.91,12.64,12.71,3.54,61.8,2,0,0,0,0,0,0,0,0,0,0,0,0,-81,-67,0.943,0.057
FALSE,WY,80,510,400-5389,560,27,Male,Middle Management,5/12/2016,5/12/2018,no,no,0.015,0.004,0,101.1,121,263.2,110,137.7,74,7.3,5,17.19,22.37,6.2,1.97,47.73,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-79,0.988,0.012
FALSE,NM,54,415,416-9162,378,56,Male,Senior Professional,5/6/2017,5/6/2019,no,yes,0.009,0.003,24,92.3,88,193.1,98,99.3,119,11.6,3,15.69,16.41,4.47,3.13,39.7,2,2,48,0,0,0,0,0,0,0,1,1,0,-96,-84,0.984,0.016
FALSE,AL,121,415,414-6541,847,74,Female,Retire,22/02/2016,21/02/2018,no,no,0.005,0.008,0,168.9,128,123.9,99,266.3,105,2.9,7,28.71,10.53,11.98,0.78,52,2,1,19,0,0,0,0,0,0,1,0,0,0,-72,-61,0.974,0.026
FALSE,DC,157,510,392-6647,1099,44,Female,Sr Managers,15/06/2015,14/06/2017,no,yes,0.012,0.012,29,219.2,102,206,109,192.4,117,15,5,37.26,17.51,8.66,4.05,67.48,1,1,2,0,0,0,1,0,0,0,0,0,0,-73,-60,0.96,0.04
FALSE,ID,170,510,343-2465,1190,63,Female,Retire,16/03/2015,15/03/2017,no,yes,0.018,0.003,37,178.1,130,242.8,103,243,93,13,4,30.28,20.64,10.93,3.51,65.36,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-55,0.955,0.045
FALSE,AR,138,510,338-9171,966,50,Female,Middle Management,26/10/2015,25/10/2017,no,no,0.014,0.012,0,146.5,101,284.5,142,176,98,14,6,24.91,24.18,7.92,3.78,60.79,3,1,21,0,0,0,0,0,0,0,0,1,0,-95,-84,0.985,0.015
FALSE,ID,92,415,405-4606,644,74,Male,Retire,12/9/2016,12/9/2018,no,yes,0.006,0.007,31,172.3,116,266.2,91,228.2,90,11.8,5,29.29,22.63,10.27,3.19,65.38,1,1,16,0,0,0,0,0,0,1,0,0,0,-90,-80,0.946,0.054
FALSE,TX,126,415,386-9711,882,44,Female,Sr Managers,18/01/2016,17/01/2018,no,no,0.011,0.004,0,190.9,143,149.7,72,191.4,87,13,3,32.45,12.72,8.61,3.51,57.29,1,1,11,0,0,0,0,0,0,1,0,0,0,-72,-59,0.995,0.005
TRUE,NM,41,415,327-8495,287,27,Male,Middle Management,4/9/2017,4/9/2019,no,no,0.014,0.034,0,232.1,74,327.1,88,226.5,119,10.9,2,39.46,27.8,10.19,2.94,80.39,3,2,58,0,0,1,0,0,0,0,0,1,0,-101,-93,0.786,0.214
TRUE,WA,167,415,416-5660,1169,23,Female,student,6/4/2015,5/4/2017,no,no,0.021,0.025,0,169.2,124,173.3,108,216.5,64,12.4,4,28.76,14.73,9.74,3.35,56.58,4,2,70,0,0,0,0,0,0,2,0,0,0,-107,-92,0.941,0.059
FALSE,UT,91,510,370-3032,637,21,Female,student,19/09/2016,19/09/2018,no,no,0.02,0.016,0,123.8,107,319,125,237.6,78,7.3,4,21.05,27.12,10.69,1.97,60.83,2,1,14,0,0,1,0,0,0,0,0,0,0,-69,-49,0.938,0.062
FALSE,RI,127,510,331-8462,889,53,Male,Senior Professional,11/1/2016,10/1/2018,no,no,0.009,0.004,0,96,117,177,68,162.2,127,9.7,4,16.32,15.05,7.3,2.62,41.29,3,2,56,0,0,0,1,0,0,0,0,0,1,-90,-72,0.993,0.007
FALSE,NC,88,408,414-4037,616,47,Female,Middle Management,10/10/2016,10/10/2018,no,yes,0.019,0.012,27,93.4,106,252,92,189,104,10.9,1,15.88,21.42,8.5,2.94,48.74,1,1,3,0,0,1,0,0,0,0,0,0,0,-90,-72,0.985,0.015
FALSE,RI,113,415,415-2865,791,33,Male,Retire,18/04/2016,18/04/2018,no,no,0.004,0.002,0,90.6,130,170.6,100,137.4,74,5.4,9,15.4,14.5,6.18,1.46,37.54,1,1,23,0,0,0,0,0,0,0,1,0,0,-88,-69,0.996,0.004
FALSE,NY,78,510,362-2353,546,44,Male,Sr Managers,19/12/2016,19/12/2018,no,no,0.02,0.002,0,152.9,81,256.6,82,173.6,112,5.3,6,25.99,21.81,7.81,1.43,57.04,2,0,0,0,0,0,0,0,0,0,0,0,0,-88,-69,0.967,0.033
FALSE,TX,123,408,329-5114,861,39,Female,Senior Professional,8/2/2016,7/2/2018,no,no,0.002,0.016,0,257.9,92,211.6,71,189.3,104,9.4,2,43.84,17.99,8.52,2.54,72.89,2,1,18,0,0,0,0,0,1,0,0,0,0,-54,-54,0.992,0.008
FALSE,DE,136,408,351-1389,952,73,Female,Retire,9/11/2015,8/11/2017,yes,yes,0.013,0.014,29,85.2,98,230.4,85,243.6,104,9,3,14.48,19.58,10.96,2.43,47.45,2,1,24,0,0,1,0,0,0,0,0,0,0,-79,-57,0.933,0.067
FALSE,MS,68,415,375-3668,476,60,Male,Retire,27/02/2017,27/02/2019,no,yes,0.01,0.014,34,160,72,184.5,119,208.3,101,6.1,10,27.2,15.68,9.37,1.65,53.9,1,1,3,0,0,0,0,0,0,1,0,0,0,-83,-71,0.95,0.05
FALSE,OH,132,415,375-5414,924,67,Female,Retire,7/12/2015,6/12/2017,no,yes,0.006,0.007,10,182.9,54,292.4,68,142.3,116,11.5,4,31.09,24.85,6.4,3.11,65.45,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-77,0.99,0.01
FALSE,LA,133,415,360-7079,931,71,Male,Retire,30/11/2015,29/11/2017,no,no,0.002,0.014,0,216.2,67,222.2,133,192,95,3.1,1,36.75,18.89,8.64,0.84,65.12,2,2,46,0,0,0,1,1,0,0,0,0,0,-83,-73,0.943,0.057
FALSE,FL,127,415,344-9302,889,31,Male,Sr Managers,11/1/2016,10/1/2018,no,no,0.012,0.006,0,261.7,105,181.8,107,100.9,131,3.3,5,44.49,15.45,4.54,0.89,65.37,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,-85,0.993,0.007
FALSE,WA,110,415,418-1775,770,64,Male,Retire,9/5/2016,9/5/2018,no,no,0.017,0.013,0,241.2,105,174.3,85,245.3,59,8.5,4,41,14.82,11.04,2.3,69.16,2,0,0,0,0,0,0,0,0,0,0,0,0,-72,-61,0.994,0.006
FALSE,WV,121,510,401-2468,847,54,Female,Senior Professional,22/02/2016,21/02/2018,no,no,0.019,0.014,0,177.2,142,123.5,88,213.2,51,8.4,6,30.12,10.5,9.59,2.27,52.48,1,1,15,0,0,0,0,1,0,0,0,0,0,-72,-59,0.98,0.02
FALSE,NY,116,510,346-4984,812,20,Male,student,28/03/2016,28/03/2018,no,no,0.013,0.008,0,89.5,128,180.8,137,193.1,94,14,3,15.22,15.37,8.69,3.78,43.06,2,1,24,0,1,0,0,0,0,0,0,0,0,-81,-56,0.996,0.004
FALSE,NE,112,415,351-2928,784,36,Female,student,25/04/2016,25/04/2018,yes,yes,0.007,0.007,16,200.3,72,197.8,91,151.1,92,10.4,3,34.05,16.81,6.8,2.81,60.47,1,1,14,0,0,0,0,1,0,0,0,0,0,-85,-70,0.965,0.035
TRUE,PA,97,510,365-7774,679,69,Male,Retire,8/8/2016,8/8/2018,yes,no,0.043,0.014,0,145,103,294.3,93,239.8,120,11,2,24.65,25.02,10.79,2.97,63.43,4,3,76,1,0,0,0,2,0,0,0,0,0,-105,-96,0.94,0.06
FALSE,MS,43,510,358-3691,301,49,Female,Middle Management,21/08/2017,21/08/2019,no,no,0.02,0.007,0,159.5,99,119.7,149,173.9,126,6.8,3,27.12,10.17,7.83,1.84,46.96,2,1,12,0,1,0,0,0,0,0,0,0,0,-71,-64,0.936,0.064
FALSE,IN,110,415,364-9059,770,33,Male,Senior Professional,9/5/2016,9/5/2018,no,no,0.019,0.007,0,151.8,106,138,126,233.5,112,11.2,8,25.81,11.73,10.51,3.02,51.07,3,2,43,0,0,0,0,1,1,0,0,0,0,-85,-62,0.961,0.039
FALSE,VA,67,408,356-7208,469,74,Male,Retire,6/3/2017,6/3/2019,no,no,0.014,0.015,0,176.2,120,236,138,152.5,104,10.6,4,29.95,20.06,6.86,2.86,59.73,1,1,6,0,0,0,0,0,0,1,0,0,0,-78,-64,0.956,0.044
FALSE,MN,166,408,333-5551,1162,72,Male,Retire,13/04/2015,12/4/2017,no,no,0.003,0.015,0,152.1,95,121,105,198,126,9.8,5,25.86,10.29,8.91,2.65,47.71,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-53,0.988,0.012
FALSE,DE,129,408,362-6528,903,45,Female,Middle Management,28/12/2015,27/12/2017,no,no,0.003,0.005,0,161.3,122,220.6,95,224.7,104,9.6,3,27.42,18.75,10.11,2.59,58.87,1,1,23,0,0,1,0,0,0,0,0,0,0,-86,-71,0.985,0.015
FALSE,OR,103,510,394-2560,721,40,Male,Sr Managers,27/06/2016,27/06/2018,yes,no,0.004,0.01,0,171.7,78,144.5,86,157.9,106,6.8,3,29.19,12.28,7.11,1.84,50.42,3,2,44,0,0,0,0,0,0,0,0,0,2,-73,-64,1,0
TRUE,UT,71,415,367-3220,497,47,Female,Middle Management,6/2/2017,6/2/2019,no,no,0.022,0.013,0,278.9,110,190.2,67,255.2,84,11.7,7,47.41,16.17,11.48,3.16,78.22,0,0,0,0,0,0,0,0,0,0,0,0,0,-108,-96,0.838,0.162
FALSE,CT,112,415,418-5708,784,39,Female,student,25/04/2016,25/04/2018,no,yes,0.011,0.003,27,213,121,226.2,101,189.8,99,11.1,3,36.21,19.23,8.54,3,66.98,4,3,72,1,0,0,0,0,0,0,1,1,0,-87,-39,0.959,0.041
FALSE,AL,8,415,421-2245,56,57,Female,Senior Professional,23/04/2018,22/04/2020,no,yes,0.007,0,36,242.9,67,170.9,59,177.3,130,4.8,12,41.29,14.53,7.98,1.3,65.1,1,1,16,1,0,0,0,0,0,0,0,0,0,-87,-39,0.964,0.036
TRUE,TX,98,415,406-2242,686,18,Female,student,1/8/2016,1/8/2018,no,no,0.055,0.026,0,217.2,121,303.4,73,197.1,71,12.4,2,36.92,25.79,8.87,3.35,74.93,0,0,0,0,0,0,0,0,0,0,0,0,0,-103,-93,0.834,0.166
FALSE,CT,90,415,347-6994,630,40,Male,Sr Managers,26/09/2016,26/09/2018,no,no,0.012,0.009,0,175.9,111,285.2,115,150.8,122,13,7,29.9,24.24,6.79,3.51,64.44,1,1,4,1,0,0,0,0,0,0,0,0,0,-91,-81,0.93,0.07
TRUE,MS,13,415,413-7468,91,60,Male,Retire,19/03/2018,18/03/2020,no,no,0.038,0.024,0,303.2,133,170.5,86,227.6,80,11.5,3,51.54,14.49,10.24,3.11,79.38,0,0,0,0,0,0,0,0,0,0,0,0,0,-108,-93,0.939,0.061
FALSE,AR,58,415,389-6082,406,50,Male,Middle Management,8/5/2017,8/5/2019,no,no,0.007,0.004,0,238.9,107,187.2,88,181.1,84,11.8,3,40.61,15.91,8.15,3.19,67.86,2,1,6,0,0,0,0,0,0,0,0,1,0,-73,-58,0.94,0.06
FALSE,CA,137,415,415-3689,959,63,Female,Retire,2/11/2015,1/11/2017,no,yes,0.009,0.004,22,189.6,42,179,137,179.6,126,11.4,5,32.23,15.22,8.08,3.08,58.61,2,2,43,0,0,0,0,1,0,1,0,0,0,-98,-84,0.926,0.074
